relation,inverseRelation,inverseScore
http://bias.org/vocab/american_football/football_player/rushing./american_football/player_rushing_statistics/team,http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/player,0.6
http://bias.org/vocab/american_football/football_player/rushing./american_football/player_rushing_statistics/team,http://bias.org/vocab/american_football/football_team/historical_roster./american_football/football_historical_roster_position/player,0.6
http://bias.org/vocab/american_football/football_player/rushing./american_football/player_rushing_statistics/team,http://bias.org/vocab/american_football/football_team/historical_roster./sports/sports_team_roster/player,0.6
http://bias.org/vocab/base/petbreeds/dog_breed/group,http://bias.org/vocab/base/petbreeds/dog_breed_group/dog_breeds,1.0
http://bias.org/vocab/base/petbreeds/dog_breed/group,http://bias.org/vocab/biology/breed_group/breeds_in_this_group./biology/breed_registration/breed,1.0
http://bias.org/vocab/book/literary_series/author_s,http://bias.org/vocab/book/author/series_written_or_contributed_to,1.0
http://bias.org/vocab/organization/role/governors./organization/organization_board_membership/member,http://bias.org/vocab/business/board_member/organization_board_memberships./organization/organization_board_membership/role,0.6666667
http://bias.org/vocab/base/endorsements/endorsing_newspaper/endorsements./base/endorsements/newspaper_endorsement/endorsee,http://bias.org/vocab/base/endorsements/endorsee/newspaper_endorsements./base/endorsements/newspaper_endorsement/newspaper,1.0
http://bias.org/vocab/baseball/baseball_player/current_team./sports/sports_team_roster/position,http://bias.org/vocab/sports/sports_position/players./sports/sports_team_roster/player,1.0
http://bias.org/vocab/law/invention/inventor,http://bias.org/vocab/law/inventor/inventions,0.75
http://bias.org/vocab/base/crime/convicted_criminal/convictions./base/crime/criminal_conviction/sentence_type,http://bias.org/vocab/base/fight/sentence/convictions./base/crime/criminal_conviction/convicted_person,1.0
http://bias.org/vocab/ice_hockey/hockey_player/hockey_position,http://bias.org/vocab/ice_hockey/hockey_position/players,1.0
http://bias.org/vocab/ice_hockey/hockey_player/hockey_position,http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/player,1.0
http://bias.org/vocab/military/armed_force/military_posts./military/military_post_use/military_post,http://bias.org/vocab/military/military_post/used_by_armed_forces./military/military_post_use/armed_force,1.0
http://bias.org/vocab/common/topic/subjects,http://bias.org/vocab/common/topic/subject_of,0.6666667
http://bias.org/vocab/base/fashionmodels/hair_color/fashion_models_with_this_hair_color,http://bias.org/vocab/base/fashionmodels/fashion_model/hair_color,1.0
http://bias.org/vocab/sports/pro_athlete/teams./ice_hockey/hockey_roster_position/team,http://bias.org/vocab/sports/sports_team/roster./sports/sports_team_roster/player,1.0
http://bias.org/vocab/sports/pro_athlete/teams./ice_hockey/hockey_roster_position/team,http://bias.org/vocab/ice_hockey/hockey_team/current_roster./ice_hockey/hockey_roster_position/player,1.0
http://bias.org/vocab/base/collectives/collective_member/member_of./base/collectives/collective_membership/collective,http://bias.org/vocab/base/collectives/collective/members./base/collectives/collective_membership/member,1.0
http://bias.org/vocab/sports/sports_position/players./baseball/baseball_roster_position/player,http://bias.org/vocab/sports/pro_athlete/teams./sports/sports_team_roster/position,1.0
http://bias.org/vocab/sports/sports_position/players./baseball/baseball_roster_position/player,http://bias.org/vocab/sports/pro_athlete/teams./baseball/baseball_roster_position/position,1.0
http://bias.org/vocab/sports/sports_position/players./baseball/baseball_roster_position/player,http://bias.org/vocab/baseball/baseball_player/current_team./baseball/baseball_roster_position/position,1.0
http://bias.org/vocab/sports/sports_position/players./baseball/baseball_roster_position/player,http://bias.org/vocab/baseball/baseball_player/current_team./sports/sports_team_roster/position,1.0
http://bias.org/vocab/religion/religious_organization/leaders./religion/religious_organization_leadership/leader,http://bias.org/vocab/religion/religious_leader/religious_leadership./religion/religious_organization_leadership/organization,1.0
http://bias.org/vocab/base/argumentmaps/original_idea/innovator,http://bias.org/vocab/base/argumentmaps/innovator/original_ideas,1.0
http://bias.org/vocab/law/judge/courts./law/judicial_tenure/court,http://bias.org/vocab/law/court/judges./law/judicial_tenure/judge,1.0
http://bias.org/vocab/book/author/series_written_or_contributed_to,http://bias.org/vocab/book/literary_series/author_s,1.0
http://bias.org/vocab/medicine/symptom/side_effect_of,http://bias.org/vocab/medicine/medical_treatment/side_effects,1.0
http://bias.org/vocab/base/onephylogeny/type_of_thing/includes,http://bias.org/vocab/base/onephylogeny/type_of_thing/included_in,1.0
http://bias.org/vocab/sports/sports_team/roster./ice_hockey/hockey_roster_position/player,http://bias.org/vocab/sports/pro_athlete/teams./sports/sports_team_roster/team,1.0
http://bias.org/vocab/sports/sports_team/roster./ice_hockey/hockey_roster_position/player,http://bias.org/vocab/ice_hockey/hockey_player/current_team./ice_hockey/hockey_roster_position/team,1.0
http://bias.org/vocab/sports/sports_team/roster./ice_hockey/hockey_roster_position/player,http://bias.org/vocab/sports/pro_athlete/teams./ice_hockey/hockey_roster_position/team,1.0
http://bias.org/vocab/protected_sites/protected_site/iucn_category,http://bias.org/vocab/protected_sites/iucn_category/protected_areas,1.0
http://bias.org/vocab/royalty/monarch/royal_line,http://bias.org/vocab/royalty/royal_line/monarchs_from_this_line,0.5555556
http://bias.org/vocab/royalty/monarch/royal_line,http://bias.org/vocab/people/family/members,0.6666667
http://bias.org/vocab/ice_hockey/hockey_player/current_team./sports/sports_team_roster/position,http://bias.org/vocab/ice_hockey/hockey_position/players,1.0
http://bias.org/vocab/ice_hockey/hockey_player/current_team./sports/sports_team_roster/position,http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/player,1.0
http://bias.org/vocab/comic_books/comic_book_series/publisher,http://bias.org/vocab/comic_books/comic_book_publisher/comic_book_series_published,1.0
http://bias.org/vocab/american_football/football_player/receiving./american_football/player_receiving_statistics/team,http://bias.org/vocab/sports/sports_team/roster./sports/sports_team_roster/player,1.0
http://bias.org/vocab/american_football/football_player/receiving./american_football/player_receiving_statistics/team,http://bias.org/vocab/american_football/football_team/historical_roster./american_football/football_historical_roster_position/player,1.0
http://bias.org/vocab/biology/animal_breed/registered_with./biology/breed_registration/breed_group,http://bias.org/vocab/base/petbreeds/dog_breed_group/dog_breeds,1.0
http://bias.org/vocab/biology/animal_breed/registered_with./biology/breed_registration/breed_group,http://bias.org/vocab/biology/breed_group/breeds_in_this_group./biology/breed_registration/breed,1.0
http://bias.org/vocab/business/board_member/organization_board_memberships./organization/organization_board_membership/role,http://bias.org/vocab/organization/role/governors./organization/organization_board_membership/member,1.0
http://bias.org/vocab/theater/play/lyricist,http://bias.org/vocab/book/author/works_written,1.0
http://bias.org/vocab/theater/play/lyricist,http://bias.org/vocab/theater/theatrical_lyricist/play_lyrics_written,1.0
http://bias.org/vocab/visual_art/visual_art_form/artworks,http://bias.org/vocab/visual_art/artwork/art_form,1.0
http://bias.org/vocab/fictional_universe/fictional_character/siblings./fictional_universe/sibling_relationship_of_fictional_characters/siblings,http://bias.org/vocab/fictional_universe/fictional_character/married_to./fictional_universe/marriage_of_fictional_characters/spouses,1.0
http://bias.org/vocab/fictional_universe/fictional_character/siblings./fictional_universe/sibling_relationship_of_fictional_characters/siblings,http://bias.org/vocab/fictional_universe/fictional_character/romantically_involved_with./fictional_universe/romantic_involvement/partner,1.0
http://bias.org/vocab/location/location/street_address./location/mailing_address/citytown,http://bias.org/vocab/location/location/contains,1.0
http://bias.org/vocab/sports/pro_athlete/teams./ice_hockey/hockey_roster_position/position,http://bias.org/vocab/ice_hockey/hockey_position/players,1.0
http://bias.org/vocab/sports/pro_athlete/teams./ice_hockey/hockey_roster_position/position,http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/player,1.0
http://bias.org/vocab/royalty/noble_title/used_in./royalty/system_title_relationship/system,http://bias.org/vocab/royalty/system_of_nobility/titles./royalty/system_title_relationship/title,1.0
http://bias.org/vocab/protected_sites/iucn_category/protected_areas,http://bias.org/vocab/protected_sites/protected_site/iucn_category,1.0
http://bias.org/vocab/metropolitan_transit/transit_service_type/transit_lines,http://bias.org/vocab/metropolitan_transit/transit_line/service_type,1.0
http://bias.org/vocab/base/endorsements/endorsee/newspaper_endorsements./base/endorsements/newspaper_endorsement/newspaper,http://bias.org/vocab/base/endorsements/endorsing_newspaper/endorsements./base/endorsements/newspaper_endorsement/endorsee,1.0
http://bias.org/vocab/book/periodical/publisher./book/periodical_publisher_period/publisher,http://bias.org/vocab/book/periodical_publisher/periodicals_published./book/periodical_publisher_period/periodical,1.0
http://bias.org/vocab/book/periodical/publisher./book/periodical_publisher_period/publisher,http://bias.org/vocab/book/newspaper_owner/newspapers_owned,1.0
http://bias.org/vocab/music/conducted_ensemble/conductors./music/conducting_tenure/conductor,http://bias.org/vocab/music/conductor/groups./music/conducting_tenure/ensemble,1.0
http://bias.org/vocab/ice_hockey/hockey_player/current_team./sports/sports_team_roster/team,http://bias.org/vocab/sports/sports_team/roster./sports/sports_team_roster/player,1.0
http://bias.org/vocab/ice_hockey/hockey_player/current_team./sports/sports_team_roster/team,http://bias.org/vocab/ice_hockey/hockey_team/current_roster./sports/sports_team_roster/player,1.0
http://bias.org/vocab/ice_hockey/hockey_player/current_team./sports/sports_team_roster/team,http://bias.org/vocab/ice_hockey/hockey_team/current_roster./ice_hockey/hockey_roster_position/player,1.0
http://bias.org/vocab/religion/religious_leader/religious_leadership./religion/religious_organization_leadership/organization,http://bias.org/vocab/religion/religious_organization/leaders./religion/religious_organization_leadership/leader,1.0
http://bias.org/vocab/royalty/system_of_nobility/titles./royalty/system_title_relationship/title,http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/jurisdiction_of_office,1.0
http://bias.org/vocab/royalty/system_of_nobility/titles./royalty/system_title_relationship/title,http://bias.org/vocab/royalty/noble_title/used_in./royalty/system_title_relationship/system,1.0
http://bias.org/vocab/fictional_universe/character_rank/characters_of_this_rank,http://bias.org/vocab/fictional_universe/fictional_character/rank,1.0
