relation,option,tailEntities,tailEntitiesForOption,optionRepresented
http://bias.org/vocab/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members,http://bias.org/entity/m/06cddt,12,9,0.75
http://bias.org/vocab/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members,http://bias.org/entity/m/03q45x,12,9,0.75
http://bias.org/vocab/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members,http://bias.org/entity/m/01v3s2_,12,10,0.8333333
http://bias.org/vocab/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members,http://bias.org/entity/m/08vr94,12,8,0.6666667
http://bias.org/vocab/government/legislative_session/members./government/government_position_held/district_represented,http://bias.org/entity/m/070m6c,66,45,0.6818182
http://bias.org/vocab/government/legislative_session/members./government/government_position_held/district_represented,http://bias.org/entity/m/07p__7,66,37,0.56060606
http://bias.org/vocab/government/legislative_session/members./government/government_position_held/district_represented,http://bias.org/entity/m/070mff,66,43,0.6515151
http://bias.org/vocab/government/legislative_session/members./government/government_position_held/district_represented,http://bias.org/entity/m/024tcq,66,40,0.6060606
http://bias.org/vocab/government/legislative_session/members./government/government_position_held/district_represented,http://bias.org/entity/m/06f0dc,66,42,0.6363636
http://bias.org/vocab/government/legislative_session/members./government/government_position_held/district_represented,http://bias.org/entity/m/077g7n,66,48,0.72727275
http://bias.org/vocab/government/legislative_session/members./government/government_position_held/district_represented,http://bias.org/entity/m/024tkd,66,34,0.5151515
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/0ft5vs,17,10,0.5882353
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/05g3v,17,11,0.64705884
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/05g49,17,10,0.5882353
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/01ct6,17,11,0.64705884
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/01y3v,17,9,0.5294118
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/01y3c,17,9,0.5294118
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/03b3j,17,11,0.64705884
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/02896,17,12,0.7058824
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/0fbtm7,17,12,0.7058824
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/03wnh,17,11,0.64705884
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/02c_4,17,10,0.5882353
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/07l2m,17,9,0.5294118
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/0bjkk9,17,11,0.64705884
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/06rny,17,11,0.64705884
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/03lsq,17,12,0.7058824
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/043vc,17,12,0.7058824
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/026cmdc,17,10,0.5882353
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/0fsb_6,17,13,0.7647059
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/057xlyq,17,10,0.5882353
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/084l5,17,13,0.7647059
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/05g3b,17,12,0.7058824
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/04vn5,17,10,0.5882353
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/02pd1q9,17,11,0.64705884
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/0fht9f,17,10,0.5882353
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/05tg3,17,9,0.5294118
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/01xvb,17,10,0.5882353
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/06rpd,17,11,0.64705884
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/025_64l,17,10,0.5882353
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/04ls81,17,12,0.7058824
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/0fgg8c,17,9,0.5294118
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/05gg4,17,11,0.64705884
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/0ws7,17,11,0.64705884
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/0ftf0f,17,11,0.64705884
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/0wsr,17,12,0.7058824
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/05tfm,17,12,0.7058824
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/05l71,17,10,0.5882353
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/086hg9,17,11,0.64705884
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/026ldz7,17,11,0.64705884
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/051q5,17,11,0.64705884
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/043tz8m,17,9,0.5294118
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/03gqb0k,17,11,0.64705884
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/0487_,17,12,0.7058824
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/026lg0s,17,10,0.5882353
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/01y49,17,9,0.5294118
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/01c_d,17,9,0.5294118
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/07k53y,17,11,0.64705884
http://bias.org/vocab/sports/sports_team/roster./american_football/football_roster_position/position,http://bias.org/entity/m/07l24,17,12,0.7058824
http://bias.org/vocab/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics,http://bias.org/entity/m/01sgl,41,23,0.5609756
http://bias.org/vocab/sports/sports_position/players./sports/sports_team_roster/team,http://bias.org/entity/m/0dgrmp,969,488,0.503612
http://bias.org/vocab/sports/sports_position/players./sports/sports_team_roster/team,http://bias.org/entity/m/02sdk9v,969,605,0.624355
http://bias.org/vocab/sports/sports_position/players./sports/sports_team_roster/team,http://bias.org/entity/m/02nzb8,969,577,0.5954592
http://bias.org/vocab/sports/sports_position/players./sports/sports_team_roster/team,http://bias.org/entity/m/02_j1w,969,583,0.6016512
http://bias.org/vocab/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school,http://bias.org/entity/m/0jmj7,188,119,0.63297874
http://bias.org/vocab/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months,http://bias.org/entity/m/05lf_,12,9,0.75
http://bias.org/vocab/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months,http://bias.org/entity/m/040fb,12,8,0.6666667
http://bias.org/vocab/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months,http://bias.org/entity/m/028kb,12,10,0.8333333
http://bias.org/vocab/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months,http://bias.org/entity/m/04wzr,12,9,0.75
http://bias.org/vocab/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months,http://bias.org/entity/m/06vkl,12,9,0.75
http://bias.org/vocab/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months,http://bias.org/entity/m/04w_7,12,9,0.75
http://bias.org/vocab/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months,http://bias.org/entity/m/05cw8,12,7,0.5833333
http://bias.org/vocab/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months,http://bias.org/entity/m/040fv,12,8,0.6666667
http://bias.org/vocab/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months,http://bias.org/entity/m/03_ly,12,11,0.9166667
http://bias.org/vocab/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months,http://bias.org/entity/m/0ll3,12,9,0.75
http://bias.org/vocab/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months,http://bias.org/entity/m/0lkm,12,9,0.75
http://bias.org/vocab/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months,http://bias.org/entity/m/02xx5,12,10,0.8333333
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0msck,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0l_qt,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0drsm,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0tz41,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0f4y_,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/01531,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0n22z,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0myfz,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0mndw,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0l2xl,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0nty_,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/02xry,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0mmpm,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0mlzk,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0y62n,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0l34j,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0t_hx,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0mnyn,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0mmrd,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0jhz_,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0tz1x,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0cc56,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0n1tx,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0dzt9,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0nh1v,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0l30v,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0l2p7,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0nj7b,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0tz54,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0mwq_,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0mwcz,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0mnsf,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0mwl2,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0f6zs,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0tz14,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0n24p,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0jcgs,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0l2vz,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0cb4j,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0nvvw,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0l2k7,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0nv2x,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0nvd8,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0m2dk,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0l2rj,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0fplv,1,1,1.0
http://bias.org/vocab/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/0mww2,1,1,1.0
